item1,item1Label,item2,item2Label
http://www.wikidata.org/entity/Q105454755,Q105454755,http://www.wikidata.org/entity/Q105454364,Q105454364
http://www.wikidata.org/entity/Q105454364,Q105454364,http://www.wikidata.org/entity/Q105454755,Q105454755
http://www.wikidata.org/entity/Q61224208,Category:Ambassadors of Mongolia to Hungary,http://www.wikidata.org/entity/Q105459310,Category:Ambassadors of Hungary to Mongolia
http://www.wikidata.org/entity/Q105482088,Quelle barbe,http://www.wikidata.org/entity/Q105482037,Quel pied
http://www.wikidata.org/entity/Q105482037,Quel pied,http://www.wikidata.org/entity/Q105482088,Quelle barbe
http://www.wikidata.org/entity/Q105483881,public blockchain,http://www.wikidata.org/entity/Q105483835,private blockchain
http://www.wikidata.org/entity/Q105483835,private blockchain,http://www.wikidata.org/entity/Q105483881,public blockchain
http://www.wikidata.org/entity/Q107273107,Q107273107,http://www.wikidata.org/entity/Q105484117,Q105484117
http://www.wikidata.org/entity/Q105369121,embassy of Argentina in Portugal,http://www.wikidata.org/entity/Q105484835,embassy of Portugal in Argentina
http://www.wikidata.org/entity/Q105488481,insensibility,http://www.wikidata.org/entity/Q105488413,sensibleness
http://www.wikidata.org/entity/Q105488413,sensibleness,http://www.wikidata.org/entity/Q105488481,insensibility
http://www.wikidata.org/entity/Q2554905,natural ice rink,http://www.wikidata.org/entity/Q105491048,synthetic ice rink
http://www.wikidata.org/entity/Q13731184,artificial ice rink,http://www.wikidata.org/entity/Q105491048,synthetic ice rink
http://www.wikidata.org/entity/Q105492335,football at the Summer Olympics – women's tournament,http://www.wikidata.org/entity/Q105492332,football at the Summer Olympics – men's tournament
http://www.wikidata.org/entity/Q105492332,football at the Summer Olympics – men's tournament,http://www.wikidata.org/entity/Q105492335,football at the Summer Olympics – women's tournament
http://www.wikidata.org/entity/Q56026090,"Category:Births in Bibb County, Georgia",http://www.wikidata.org/entity/Q105496738,Q105496738
http://www.wikidata.org/entity/Q18753206,Q18753206,http://www.wikidata.org/entity/Q105501894,Q105501894
http://www.wikidata.org/entity/Q66012252,"Hungarian embassy, Lisbon",http://www.wikidata.org/entity/Q105519215,embassy of Portugal in Hungary
http://www.wikidata.org/entity/Q105526979,Q105526979,http://www.wikidata.org/entity/Q105526964,Q105526964
http://www.wikidata.org/entity/Q105526964,Q105526964,http://www.wikidata.org/entity/Q105526979,Q105526979
http://www.wikidata.org/entity/Q105528199,Q105528199,http://www.wikidata.org/entity/Q105528188,Q105528188
http://www.wikidata.org/entity/Q105528188,Q105528188,http://www.wikidata.org/entity/Q105528199,Q105528199
http://www.wikidata.org/entity/Q105549555,elder half-brother,http://www.wikidata.org/entity/Q105549531,elder half-sister
http://www.wikidata.org/entity/Q105549726,younger half-sister,http://www.wikidata.org/entity/Q105549531,elder half-sister
http://www.wikidata.org/entity/Q105549531,elder half-sister,http://www.wikidata.org/entity/Q105549555,elder half-brother
http://www.wikidata.org/entity/Q105549760,younger half-brother,http://www.wikidata.org/entity/Q105549555,elder half-brother
http://www.wikidata.org/entity/Q105549531,elder half-sister,http://www.wikidata.org/entity/Q105549726,younger half-sister
http://www.wikidata.org/entity/Q105549760,younger half-brother,http://www.wikidata.org/entity/Q105549726,younger half-sister
http://www.wikidata.org/entity/Q105549555,elder half-brother,http://www.wikidata.org/entity/Q105549760,younger half-brother
http://www.wikidata.org/entity/Q105549726,younger half-sister,http://www.wikidata.org/entity/Q105549760,younger half-brother
http://www.wikidata.org/entity/Q40984889,Q40984889,http://www.wikidata.org/entity/Q105550791,Q105550791
http://www.wikidata.org/entity/Q105556399,Q105556399,http://www.wikidata.org/entity/Q105556367,Q105556367
http://www.wikidata.org/entity/Q105556367,Q105556367,http://www.wikidata.org/entity/Q105556399,Q105556399
http://www.wikidata.org/entity/Q19856468,integer-valued function,http://www.wikidata.org/entity/Q105569679,function of an integer variable
http://www.wikidata.org/entity/Q101773,Villongo,http://www.wikidata.org/entity/Q105581546,Q105581546
http://www.wikidata.org/entity/Q18754000,Q18754000,http://www.wikidata.org/entity/Q105581656,Q105581656
http://www.wikidata.org/entity/Q18610023,Q18610023,http://www.wikidata.org/entity/Q105595188,Q105595188
http://www.wikidata.org/entity/Q65067294,unauthorized biography,http://www.wikidata.org/entity/Q105609506,authorized biography
http://www.wikidata.org/entity/Q9224921,Q9224921,http://www.wikidata.org/entity/Q105617050,Q105617050
http://www.wikidata.org/entity/Q9227158,Q9227158,http://www.wikidata.org/entity/Q105620907,Q105620907
http://www.wikidata.org/entity/Q65544853,junior synonym,http://www.wikidata.org/entity/Q105626637,senior synonym
http://www.wikidata.org/entity/Q105627766,Q105627766,http://www.wikidata.org/entity/Q105627657,Q105627657
http://www.wikidata.org/entity/Q105627657,Q105627657,http://www.wikidata.org/entity/Q105627766,Q105627766
http://www.wikidata.org/entity/Q8733918,Category:Births in Fleetwood,http://www.wikidata.org/entity/Q105635544,Q105635544
http://www.wikidata.org/entity/Q24006319,Q24006319,http://www.wikidata.org/entity/Q105635676,Q105635676
http://www.wikidata.org/entity/Q105749123,embassy of Brazil in Albania,http://www.wikidata.org/entity/Q105668037,embassy of Albania in Brazil
http://www.wikidata.org/entity/Q73230880,"Embassy of Hungary, Hanoi",http://www.wikidata.org/entity/Q105672291,"Embassy of Vietnam, Budapest"
http://www.wikidata.org/entity/Q21014657,assignment,http://www.wikidata.org/entity/Q105678285,not assignment
http://www.wikidata.org/entity/Q60939698,Q60939698,http://www.wikidata.org/entity/Q105682030,Q105682030
http://www.wikidata.org/entity/Q9223805,Q9223805,http://www.wikidata.org/entity/Q105682245,Q105682245
http://www.wikidata.org/entity/Q60933154,Q60933154,http://www.wikidata.org/entity/Q105682722,Q105682722
http://www.wikidata.org/entity/Q18761094,Category:Deaths in Nocera Superiore,http://www.wikidata.org/entity/Q105688135,Q105688135
http://www.wikidata.org/entity/Q105690472,string not for label in WikiProject,http://www.wikidata.org/entity/Q105690470,string for label in WikiProject
http://www.wikidata.org/entity/Q105690470,string for label in WikiProject,http://www.wikidata.org/entity/Q105690472,string not for label in WikiProject
http://www.wikidata.org/entity/Q105698466,UK 26,http://www.wikidata.org/entity/Q105698465,UK 25
http://www.wikidata.org/entity/Q105834826,Q105834826,http://www.wikidata.org/entity/Q105834831,Q105834831
http://www.wikidata.org/entity/Q105834913,Q105834913,http://www.wikidata.org/entity/Q105834910,Q105834910
http://www.wikidata.org/entity/Q105834910,Q105834910,http://www.wikidata.org/entity/Q105834913,Q105834913
http://www.wikidata.org/entity/Q65618351,Q65618351,http://www.wikidata.org/entity/Q105835623,Q105835623
http://www.wikidata.org/entity/Q86303105,Q86303105,http://www.wikidata.org/entity/Q105836122,Q105836122
http://www.wikidata.org/entity/Q86292320,Q86292320,http://www.wikidata.org/entity/Q105836266,Q105836266
http://www.wikidata.org/entity/Q86292354,Q86292354,http://www.wikidata.org/entity/Q105836332,Q105836332
http://www.wikidata.org/entity/Q105838456,Q105838456,http://www.wikidata.org/entity/Q105836607,Q105836607
http://www.wikidata.org/entity/Q96142563,Q96142563,http://www.wikidata.org/entity/Q105837937,Q105837937
http://www.wikidata.org/entity/Q105836607,Q105836607,http://www.wikidata.org/entity/Q105838456,Q105838456
http://www.wikidata.org/entity/Q105840183,gerosuppression,http://www.wikidata.org/entity/Q105840075,geroconversion
http://www.wikidata.org/entity/Q105840075,geroconversion,http://www.wikidata.org/entity/Q105840183,gerosuppression
http://www.wikidata.org/entity/Q18761092,Category:Deaths in Niederalteich,http://www.wikidata.org/entity/Q105840370,Q105840370
http://www.wikidata.org/entity/Q105826093,Q105826093,http://www.wikidata.org/entity/Q105840423,Q105840423
http://www.wikidata.org/entity/Q105840439,Q105840439,http://www.wikidata.org/entity/Q105840433,Q105840433
http://www.wikidata.org/entity/Q105840433,Q105840433,http://www.wikidata.org/entity/Q105840439,Q105840439
http://www.wikidata.org/entity/Q26463991,Q26463991,http://www.wikidata.org/entity/Q105840465,Q105840465
http://www.wikidata.org/entity/Q31954656,Q31954656,http://www.wikidata.org/entity/Q105840486,Q105840486
http://www.wikidata.org/entity/Q59205840,Q59205840,http://www.wikidata.org/entity/Q105845353,Q105845353
http://www.wikidata.org/entity/Q28651770,Q28651770,http://www.wikidata.org/entity/Q105845364,Q105845364
http://www.wikidata.org/entity/Q28651792,"Category:Births in Coös County, New Hampshire",http://www.wikidata.org/entity/Q105845365,Q105845365
http://www.wikidata.org/entity/Q28651776,Q28651776,http://www.wikidata.org/entity/Q105845371,Q105845371
http://www.wikidata.org/entity/Q105846666,Q105846666,http://www.wikidata.org/entity/Q105846656,Q105846656
http://www.wikidata.org/entity/Q105846656,Q105846656,http://www.wikidata.org/entity/Q105846666,Q105846666
http://www.wikidata.org/entity/Q20707611,aphantasia,http://www.wikidata.org/entity/Q105846798,hyperphantasia
http://www.wikidata.org/entity/Q27068898,"Category:Births in Ramsey County, Minnesota",http://www.wikidata.org/entity/Q105847580,Q105847580
http://www.wikidata.org/entity/Q32386716,Q32386716,http://www.wikidata.org/entity/Q105857253,Q105857253
http://www.wikidata.org/entity/Q96245524,Güney,http://www.wikidata.org/entity/Q105870904,Kuzey
http://www.wikidata.org/entity/Q40690283,Q40690283,http://www.wikidata.org/entity/Q105871680,Q105871680
http://www.wikidata.org/entity/Q18665598,Category:Deaths in Gorodets,http://www.wikidata.org/entity/Q105882884,Q105882884
http://www.wikidata.org/entity/Q105883463,Q105883463,http://www.wikidata.org/entity/Q105883454,Q105883454
http://www.wikidata.org/entity/Q105883454,Q105883454,http://www.wikidata.org/entity/Q105883463,Q105883463
http://www.wikidata.org/entity/Q104724149,Q104724149,http://www.wikidata.org/entity/Q105888074,Q105888074
http://www.wikidata.org/entity/Q105888393,Q105888393,http://www.wikidata.org/entity/Q105888382,Q105888382
http://www.wikidata.org/entity/Q105888382,Q105888382,http://www.wikidata.org/entity/Q105888393,Q105888393
http://www.wikidata.org/entity/Q105888683,Q105888683,http://www.wikidata.org/entity/Q105888679,Q105888679
http://www.wikidata.org/entity/Q105888679,Q105888679,http://www.wikidata.org/entity/Q105888683,Q105888683
http://www.wikidata.org/entity/Q105888936,fossil by internal mold,http://www.wikidata.org/entity/Q105888779,fossil by external mold
http://www.wikidata.org/entity/Q105888779,fossil by external mold,http://www.wikidata.org/entity/Q105888936,fossil by internal mold
http://www.wikidata.org/entity/Q105898125,Q105898125,http://www.wikidata.org/entity/Q105894413,Q105894413
http://www.wikidata.org/entity/Q105895532,Q105895532,http://www.wikidata.org/entity/Q105895401,Q105895401
http://www.wikidata.org/entity/Q105895401,Q105895401,http://www.wikidata.org/entity/Q105895532,Q105895532
http://www.wikidata.org/entity/Q105896358,Q105896358,http://www.wikidata.org/entity/Q105896141,Q105896141
http://www.wikidata.org/entity/Q105896141,Q105896141,http://www.wikidata.org/entity/Q105896358,Q105896358
http://www.wikidata.org/entity/Q105894413,Q105894413,http://www.wikidata.org/entity/Q105898125,Q105898125
http://www.wikidata.org/entity/Q105898205,Q105898205,http://www.wikidata.org/entity/Q105898189,Q105898189
http://www.wikidata.org/entity/Q105898189,Q105898189,http://www.wikidata.org/entity/Q105898205,Q105898205
http://www.wikidata.org/entity/Q105899106,Q105899106,http://www.wikidata.org/entity/Q105899077,Q105899077
http://www.wikidata.org/entity/Q105899077,Q105899077,http://www.wikidata.org/entity/Q105899106,Q105899106
http://www.wikidata.org/entity/Q1064520,Hereditary Prince,http://www.wikidata.org/entity/Q105903325,Hereditary Princess
http://www.wikidata.org/entity/Q105906845,Q105906845,http://www.wikidata.org/entity/Q105906831,Q105906831
http://www.wikidata.org/entity/Q105906831,Q105906831,http://www.wikidata.org/entity/Q105906845,Q105906845
http://www.wikidata.org/entity/Q105908628,Q105908628,http://www.wikidata.org/entity/Q105908614,Q105908614
http://www.wikidata.org/entity/Q105908614,Q105908614,http://www.wikidata.org/entity/Q105908628,Q105908628
http://www.wikidata.org/entity/Q105911266,Q105911266,http://www.wikidata.org/entity/Q105911044,Q105911044
http://www.wikidata.org/entity/Q105911044,Q105911044,http://www.wikidata.org/entity/Q105911266,Q105911266
http://www.wikidata.org/entity/Q28651072,Q28651072,http://www.wikidata.org/entity/Q105923572,Q105923572
http://www.wikidata.org/entity/Q44402236,Q44402236,http://www.wikidata.org/entity/Q105923596,Q105923596
http://www.wikidata.org/entity/Q105923730,Q105923730,http://www.wikidata.org/entity/Q105923717,Q105923717
http://www.wikidata.org/entity/Q105923717,Q105923717,http://www.wikidata.org/entity/Q105923730,Q105923730
http://www.wikidata.org/entity/Q105924234,Q105924234,http://www.wikidata.org/entity/Q105924182,Q105924182
http://www.wikidata.org/entity/Q105924182,Q105924182,http://www.wikidata.org/entity/Q105924234,Q105924234
http://www.wikidata.org/entity/Q18601739,Q18601739,http://www.wikidata.org/entity/Q105924694,Q105924694
http://www.wikidata.org/entity/Q32494198,Q32494198,http://www.wikidata.org/entity/Q105935467,Q105935467
http://www.wikidata.org/entity/Q105938681,Q105938681,http://www.wikidata.org/entity/Q105938637,Q105938637
http://www.wikidata.org/entity/Q105938637,Q105938637,http://www.wikidata.org/entity/Q105938681,Q105938681
http://www.wikidata.org/entity/Q105938843,Q105938843,http://www.wikidata.org/entity/Q105938813,Q105938813
http://www.wikidata.org/entity/Q105938813,Q105938813,http://www.wikidata.org/entity/Q105938843,Q105938843
http://www.wikidata.org/entity/Q29900094,Q29900094,http://www.wikidata.org/entity/Q105940457,Q105940457
http://www.wikidata.org/entity/Q31952344,"Births in Orleans County, Vermont",http://www.wikidata.org/entity/Q105940484,Q105940484
http://www.wikidata.org/entity/Q59193774,Q59193774,http://www.wikidata.org/entity/Q105940605,Q105940605
http://www.wikidata.org/entity/Q105943508,Q105943508,http://www.wikidata.org/entity/Q105943492,Q105943492
http://www.wikidata.org/entity/Q105943492,Q105943492,http://www.wikidata.org/entity/Q105943508,Q105943508
http://www.wikidata.org/entity/Q32494206,Q32494206,http://www.wikidata.org/entity/Q105943586,Q105943586
http://www.wikidata.org/entity/Q14943113,Q14943113,http://www.wikidata.org/entity/Q105944176,Q105944176
http://www.wikidata.org/entity/Q32494254,Q32494254,http://www.wikidata.org/entity/Q105954080,Q105954080
http://www.wikidata.org/entity/Q40684627,"Category:Births in Eagle County, Colorado",http://www.wikidata.org/entity/Q105958177,Q105958177
http://www.wikidata.org/entity/Q26944809,"Category:Births in Fort Collins, Colorado",http://www.wikidata.org/entity/Q105958417,Q105958417
http://www.wikidata.org/entity/Q26884621,"Category:Births in Larimer County, Colorado",http://www.wikidata.org/entity/Q105958421,Q105958421
http://www.wikidata.org/entity/Q59539258,Q59539258,http://www.wikidata.org/entity/Q105958479,Q105958479
http://www.wikidata.org/entity/Q59387800,Q59387800,http://www.wikidata.org/entity/Q105958786,Q105958786
http://www.wikidata.org/entity/Q59387791,"Category:Births in Osage County, Oklahoma",http://www.wikidata.org/entity/Q105958803,Q105958803
http://www.wikidata.org/entity/Q59387826,Q59387826,http://www.wikidata.org/entity/Q105958836,Q105958836
http://www.wikidata.org/entity/Q59389632,"Category:Births in Albany County, Wyoming",http://www.wikidata.org/entity/Q105959261,Q105959261
http://www.wikidata.org/entity/Q59389470,Q59389470,http://www.wikidata.org/entity/Q105959298,Q105959298
http://www.wikidata.org/entity/Q26259318,Q26259318,http://www.wikidata.org/entity/Q105959340,Q105959340
http://www.wikidata.org/entity/Q105965994,Q105965994,http://www.wikidata.org/entity/Q105961087,Q105961087
http://www.wikidata.org/entity/Q59387977,Q59387977,http://www.wikidata.org/entity/Q105961111,Q105961111
http://www.wikidata.org/entity/Q28862994,Q28862994,http://www.wikidata.org/entity/Q105961113,Q105961113
http://www.wikidata.org/entity/Q59389480,Q59389480,http://www.wikidata.org/entity/Q105963154,Q105963154
http://www.wikidata.org/entity/Q32874824,Q32874824,http://www.wikidata.org/entity/Q105965845,Q105965845
http://www.wikidata.org/entity/Q59387745,"Category:Births in Comanche County, Oklahoma",http://www.wikidata.org/entity/Q105965935,Q105965935
http://www.wikidata.org/entity/Q105961087,Q105961087,http://www.wikidata.org/entity/Q105965994,Q105965994
http://www.wikidata.org/entity/Q105967175,Q105967175,http://www.wikidata.org/entity/Q105967139,Q105967139
http://www.wikidata.org/entity/Q105967139,Q105967139,http://www.wikidata.org/entity/Q105967175,Q105967175
http://www.wikidata.org/entity/Q32644007,Q32644007,http://www.wikidata.org/entity/Q105967482,Q105967482
http://www.wikidata.org/entity/Q105988050,Q105988050,http://www.wikidata.org/entity/Q105969820,Q105969820
http://www.wikidata.org/entity/Q106717713,Q106717713,http://www.wikidata.org/entity/Q105969873,Q105969873
http://www.wikidata.org/entity/Q8053453,Q8053453,http://www.wikidata.org/entity/Q105969885,Q105969885
http://www.wikidata.org/entity/Q32494179,Q32494179,http://www.wikidata.org/entity/Q105972691,Q105972691
http://www.wikidata.org/entity/Q86322409,Q86322409,http://www.wikidata.org/entity/Q105973312,Q105973312
http://www.wikidata.org/entity/Q105973883,Q105973883,http://www.wikidata.org/entity/Q105973857,Q105973857
http://www.wikidata.org/entity/Q105973857,Q105973857,http://www.wikidata.org/entity/Q105973883,Q105973883
http://www.wikidata.org/entity/Q32494294,Q32494294,http://www.wikidata.org/entity/Q105974192,Q105974192
http://www.wikidata.org/entity/Q32493942,Q32493942,http://www.wikidata.org/entity/Q105974294,Q105974294
http://www.wikidata.org/entity/Q105974908,Q105974908,http://www.wikidata.org/entity/Q105974899,Q105974899
http://www.wikidata.org/entity/Q105974899,Q105974899,http://www.wikidata.org/entity/Q105974908,Q105974908
http://www.wikidata.org/entity/Q32494260,Q32494260,http://www.wikidata.org/entity/Q105975492,Q105975492
http://www.wikidata.org/entity/Q105975740,Q105975740,http://www.wikidata.org/entity/Q105975731,Q105975731
http://www.wikidata.org/entity/Q105975731,Q105975731,http://www.wikidata.org/entity/Q105975740,Q105975740
http://www.wikidata.org/entity/Q32494210,Q32494210,http://www.wikidata.org/entity/Q105976893,Q105976893
http://www.wikidata.org/entity/Q32494203,Q32494203,http://www.wikidata.org/entity/Q105977745,Q105977745
http://www.wikidata.org/entity/Q106660373,Q106660373,http://www.wikidata.org/entity/Q105977952,Q105977952
http://www.wikidata.org/entity/Q28651808,Q28651808,http://www.wikidata.org/entity/Q105979673,Q105979673
http://www.wikidata.org/entity/Q40442942,"Category:Births in Allegany County, New York",http://www.wikidata.org/entity/Q105980458,Q105980458
http://www.wikidata.org/entity/Q40443491,Q40443491,http://www.wikidata.org/entity/Q105981555,Q105981555
http://www.wikidata.org/entity/Q40443078,Q40443078,http://www.wikidata.org/entity/Q105982275,Q105982275
http://www.wikidata.org/entity/Q105986059,Q105986059,http://www.wikidata.org/entity/Q105986039,Q105986039
http://www.wikidata.org/entity/Q105986039,Q105986039,http://www.wikidata.org/entity/Q105986059,Q105986059
http://www.wikidata.org/entity/Q105986250,Q105986250,http://www.wikidata.org/entity/Q105986233,Q105986233
http://www.wikidata.org/entity/Q105986233,Q105986233,http://www.wikidata.org/entity/Q105986250,Q105986250
http://www.wikidata.org/entity/Q105987891,Q105987891,http://www.wikidata.org/entity/Q105987876,Q105987876
http://www.wikidata.org/entity/Q105987876,Q105987876,http://www.wikidata.org/entity/Q105987891,Q105987891
http://www.wikidata.org/entity/Q105969820,Q105969820,http://www.wikidata.org/entity/Q105988050,Q105988050
http://www.wikidata.org/entity/Q105989297,Q105989297,http://www.wikidata.org/entity/Q105988329,Q105988329
http://www.wikidata.org/entity/Q105988329,Q105988329,http://www.wikidata.org/entity/Q105989297,Q105989297
http://www.wikidata.org/entity/Q101753559,"Category:Deaths in Chippewa Falls, Wisconsin",http://www.wikidata.org/entity/Q105992879,Q105992879
http://www.wikidata.org/entity/Q27509355,Q27509355,http://www.wikidata.org/entity/Q105993539,Q105993539
http://www.wikidata.org/entity/Q27508969,Q27508969,http://www.wikidata.org/entity/Q105993663,Q105993663
http://www.wikidata.org/entity/Q32399345,Q32399345,http://www.wikidata.org/entity/Q105994384,Q105994384
http://www.wikidata.org/entity/Q25916708,Q25916708,http://www.wikidata.org/entity/Q106000838,Q106000838
http://www.wikidata.org/entity/Q24073934,Category:Births in Ełk,http://www.wikidata.org/entity/Q106016662,Q106016662
http://www.wikidata.org/entity/Q1050404,sparse matrix,http://www.wikidata.org/entity/Q106016802,dense matrix
http://www.wikidata.org/entity/Q106041297,with breakfast,http://www.wikidata.org/entity/Q106041208,no breakfast
http://www.wikidata.org/entity/Q106041208,no breakfast,http://www.wikidata.org/entity/Q106041297,with breakfast
http://www.wikidata.org/entity/Q32874965,"Category:Births in Silver Bow County, Montana",http://www.wikidata.org/entity/Q106046798,Q106046798
http://www.wikidata.org/entity/Q59425105,Q59425105,http://www.wikidata.org/entity/Q106047433,Q106047433
http://www.wikidata.org/entity/Q59425020,"Category:Births in Missoula County, Montana",http://www.wikidata.org/entity/Q106048004,Q106048004
http://www.wikidata.org/entity/Q62932,elasticity,http://www.wikidata.org/entity/Q106065644,anelasticity
http://www.wikidata.org/entity/Q9687445,Category:Deaths in Herstal,http://www.wikidata.org/entity/Q106077040,Q106077040
http://www.wikidata.org/entity/Q106078282,Q106078282,http://www.wikidata.org/entity/Q106078212,Q106078212
http://www.wikidata.org/entity/Q106078212,Q106078212,http://www.wikidata.org/entity/Q106078282,Q106078282
http://www.wikidata.org/entity/Q472898,wet nurse,http://www.wikidata.org/entity/Q106084232,nurseling
http://www.wikidata.org/entity/Q110636887,ambassador to the Austrian Empire,http://www.wikidata.org/entity/Q106085599,ambassador of the Austrian Empire
http://www.wikidata.org/entity/Q110625897,ambassador of the United Kingdom of Great Britain and Ireland,http://www.wikidata.org/entity/Q106086666,ambassador to the United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q102297128,"Category:Deaths in Cherokee County, Georgia",http://www.wikidata.org/entity/Q106087631,Q106087631
http://www.wikidata.org/entity/Q59332009,Q59332009,http://www.wikidata.org/entity/Q106088804,Q106088804
http://www.wikidata.org/entity/Q59332684,Q59332684,http://www.wikidata.org/entity/Q106089265,Q106089265
http://www.wikidata.org/entity/Q106149391,Category:Diplomatic missions by sending country templates,http://www.wikidata.org/entity/Q106089659,Category:Diplomatic missions by receiving country templates
http://www.wikidata.org/entity/Q25293432,ambassador of France to the United States,http://www.wikidata.org/entity/Q106090755,United States Ambassador to France
http://www.wikidata.org/entity/Q106092849,Q106092849,http://www.wikidata.org/entity/Q106092832,Q106092832
http://www.wikidata.org/entity/Q106092832,Q106092832,http://www.wikidata.org/entity/Q106092849,Q106092849
http://www.wikidata.org/entity/Q106092910,Q106092910,http://www.wikidata.org/entity/Q106092902,Q106092902
http://www.wikidata.org/entity/Q106092902,Q106092902,http://www.wikidata.org/entity/Q106092910,Q106092910
http://www.wikidata.org/entity/Q106093025,Q106093025,http://www.wikidata.org/entity/Q106093004,Q106093004
http://www.wikidata.org/entity/Q106093004,Q106093004,http://www.wikidata.org/entity/Q106093025,Q106093025
http://www.wikidata.org/entity/Q106093071,Q106093071,http://www.wikidata.org/entity/Q106093058,Q106093058
http://www.wikidata.org/entity/Q106093058,Q106093058,http://www.wikidata.org/entity/Q106093071,Q106093071
http://www.wikidata.org/entity/Q106093232,Q106093232,http://www.wikidata.org/entity/Q106093175,Q106093175
http://www.wikidata.org/entity/Q106093175,Q106093175,http://www.wikidata.org/entity/Q106093232,Q106093232
http://www.wikidata.org/entity/Q106095818,EW 7815,http://www.wikidata.org/entity/Q106095816,EW 7814
http://www.wikidata.org/entity/Q106095816,EW 7814,http://www.wikidata.org/entity/Q106095818,EW 7815
http://www.wikidata.org/entity/Q106095936,EW 6815,http://www.wikidata.org/entity/Q106095927,EW 6814
http://www.wikidata.org/entity/Q106095927,EW 6814,http://www.wikidata.org/entity/Q106095936,EW 6815
http://www.wikidata.org/entity/Q1451845,women's cycling,http://www.wikidata.org/entity/Q106097507,men's cycling
http://www.wikidata.org/entity/Q106315636,Template:Diplomatic missions of Afghanistan,http://www.wikidata.org/entity/Q106102988,Template:Diplomatic missions in Afghanistan
http://www.wikidata.org/entity/Q744592,assortative mating,http://www.wikidata.org/entity/Q106103952,Disassortative mating
http://www.wikidata.org/entity/Q9227417,Q9227417,http://www.wikidata.org/entity/Q106104463,Q106104463
http://www.wikidata.org/entity/Q102077807,"Category:Births in Wood County, Ohio",http://www.wikidata.org/entity/Q106106940,Q106106940
http://www.wikidata.org/entity/Q106110777,predecessor,http://www.wikidata.org/entity/Q106110771,successor
http://www.wikidata.org/entity/Q106110771,successor,http://www.wikidata.org/entity/Q106110777,predecessor
http://www.wikidata.org/entity/Q106112936,Q106112936,http://www.wikidata.org/entity/Q106112926,Q106112926
http://www.wikidata.org/entity/Q106112926,Q106112926,http://www.wikidata.org/entity/Q106112936,Q106112936
http://www.wikidata.org/entity/Q26110879,Q26110879,http://www.wikidata.org/entity/Q106113748,Q106113748
http://www.wikidata.org/entity/Q31954679,"Category:Births in Washington County, Maryland",http://www.wikidata.org/entity/Q106123613,"Category:Deaths in Washington County, Maryland"
http://www.wikidata.org/entity/Q30236334,"Category:Births in Howard County, Maryland",http://www.wikidata.org/entity/Q106124402,"Category:Deaths in Howard County, Maryland"
http://www.wikidata.org/entity/Q39729672,Q39729672,http://www.wikidata.org/entity/Q106128927,Q106128927
http://www.wikidata.org/entity/Q106137756,"Category:Deaths in Caroline County, Maryland",http://www.wikidata.org/entity/Q106137649,"Category:Births in Caroline County, Maryland"
http://www.wikidata.org/entity/Q106137649,"Category:Births in Caroline County, Maryland",http://www.wikidata.org/entity/Q106137756,"Category:Deaths in Caroline County, Maryland"
http://www.wikidata.org/entity/Q60931414,Q60931414,http://www.wikidata.org/entity/Q106140771,Q106140771
http://www.wikidata.org/entity/Q17152495,prime version,http://www.wikidata.org/entity/Q106142791,derivative work
http://www.wikidata.org/entity/Q106089659,Category:Diplomatic missions by receiving country templates,http://www.wikidata.org/entity/Q106149391,Category:Diplomatic missions by sending country templates
http://www.wikidata.org/entity/Q86326117,Q86326117,http://www.wikidata.org/entity/Q106155816,Q106155816
http://www.wikidata.org/entity/Q32368206,Q32368206,http://www.wikidata.org/entity/Q106159078,Q106159078
http://www.wikidata.org/entity/Q65617946,Q65617946,http://www.wikidata.org/entity/Q106159513,Q106159513
http://www.wikidata.org/entity/Q65619056,Q65619056,http://www.wikidata.org/entity/Q106159803,Q106159803
http://www.wikidata.org/entity/Q32874880,Q32874880,http://www.wikidata.org/entity/Q106162957,Q106162957
http://www.wikidata.org/entity/Q59353453,"Category:Births in Cass County, North Dakota",http://www.wikidata.org/entity/Q106163014,Q106163014
http://www.wikidata.org/entity/Q28651866,Q28651866,http://www.wikidata.org/entity/Q106170655,Q106170655
http://www.wikidata.org/entity/Q59351236,Q59351236,http://www.wikidata.org/entity/Q106170663,Q106170663
http://www.wikidata.org/entity/Q59351403,Q59351403,http://www.wikidata.org/entity/Q106170672,Q106170672
http://www.wikidata.org/entity/Q59352093,Q59352093,http://www.wikidata.org/entity/Q106170686,Q106170686
http://www.wikidata.org/entity/Q59155272,"Category:Births in Greenville County, South Carolina",http://www.wikidata.org/entity/Q106196661,Q106196661
http://www.wikidata.org/entity/Q170393,illegitimate child,http://www.wikidata.org/entity/Q106205466,legitimate child
http://www.wikidata.org/entity/Q106205894,Ambassador of Angola to Portugal,http://www.wikidata.org/entity/Q106205891,Ambassador of Portugal to Angola
http://www.wikidata.org/entity/Q106205891,Ambassador of Portugal to Angola,http://www.wikidata.org/entity/Q106205894,Ambassador of Angola to Portugal
http://www.wikidata.org/entity/Q27210420,3-0 sets,http://www.wikidata.org/entity/Q106211920,0-3 sets
http://www.wikidata.org/entity/Q27210425,3-1 sets,http://www.wikidata.org/entity/Q106211930,1-3 sets
http://www.wikidata.org/entity/Q27210429,3-2 sets,http://www.wikidata.org/entity/Q106211942,2-3 sets
